PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,Last Pay Date,Total Paid,Balance,
LS07051293,11/03/2019,QUARRY HILL B CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,11/03/2019,50,0,
LS07051318,11/03/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/03/2019,75,0,
LS07051329,11/03/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/03/2019,0,83,
LS08539718,11/03/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/03/2019,25,0,
LS08539718,11/03/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/03/2019,25,0,
LS08539729,11/03/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/03/2019,25,0,
LS08539729,11/03/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,25,0,
LS0853973A,11/03/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/03/2019,0,0,
LS08647095,11/03/2019,QUARRY HILL B CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,12/03/2019,25,0,
LS08647109,11/03/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/03/2019,25,0,
LS0864711A,11/03/2019,QUARRY HILL B CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,11/03/2019,25,0,
LS08647120,11/03/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/03/2019,83,0,
LS08647131,11/03/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/03/2019,25,0,
LS08647131,11/03/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/03/2019,25,0,
LS09934128,11/03/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,15/03/2019,25,0,
LS09934139,11/03/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/03/2019,50,0,
LS0993414A,11/03/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,15/03/2019,25,0,
LS12145589,11/03/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,11/03/2019,25,50,
LS15327731,11/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,25,0,
LS15327731,11/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/03/2019,25,0,
LS15327742,11/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,25,0,
LS15327855,11/03/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/03/2019,25,50,
LS15327877,11/03/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/03/2019,25,0,
LS15327888,11/03/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/03/2019,25,0,
LS15327899,11/03/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/03/2019,50,0,
LS15327899,11/03/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,30/03/2019,50,0,
LS01756296,11/03/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/03/2019,25,0,
LS01756296,11/03/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/03/2019,25,0,
LS03551148,11/03/2019,CROSSLEY STREET CP - WETHERBY                               ,87 IN DISABLED BAY WITHOUT BADGE,70,11/03/2019,0,0,
LS03551159,11/03/2019,CROSSLEY STREET CP - WETHERBY                               ,87 IN DISABLED BAY WITHOUT BADGE,70,11/03/2019,35,70,
LS06249604,11/03/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/03/2019,25,0,
LS06249615,11/03/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/03/2019,25,0,
LS06249615,11/03/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/03/2019,25,0,
LS06249615,11/03/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/03/2019,25,0,
LS06249626,11/03/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/03/2019,25,0,
LS06249637,11/03/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/03/2019,50,0,
LS06249648,11/03/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/03/2019,25,0,
LS07051307,11/03/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/03/2019,0,83,
LS08539718,11/03/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/03/2019,25,0,
LS08539729,11/03/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/03/2019,25,0,
LS0853973A,11/03/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/03/2019,0,0,
LS08647095,11/03/2019,QUARRY HILL B CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,11/03/2019,25,0,
LS08647109,11/03/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,25,0,
LS0864711A,11/03/2019,QUARRY HILL B CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,21/03/2019,25,0,
LS0864711A,11/03/2019,QUARRY HILL B CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,24/03/2019,25,0,
LS09934128,11/03/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,11/03/2019,25,0,
LS09934128,11/03/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,17/03/2019,25,0,
LS09934139,11/03/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,31/03/2019,50,0,
LS0993414A,11/03/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,11/03/2019,25,0,
LS09934161,11/03/2019,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/03/2019,0,0,
LS09934161,11/03/2019,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/03/2019,0,0,
LS12145603,11/03/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/03/2019,50,0,
LS15327731,11/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/03/2019,25,0,
LS15327742,11/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/03/2019,25,0,
LS15327844,11/03/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/03/2019,50,0,
LS15327855,11/03/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/03/2019,25,50,
LS15327866,11/03/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/03/2019,25,0,
LS15327866,11/03/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/03/2019,25,0,
LS15327877,11/03/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/03/2019,25,0,
LS15327888,11/03/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/03/2019,25,0,
LS15327888,11/03/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/03/2019,25,0,
LS15707936,11/03/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/03/2019,25,0,
LS0246112A,12/03/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/03/2019,0,0,
LS05934272,12/03/2019,PUDSEY CIVIC HALL CP - PUDSEY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,25,0,
LS06851636,12/03/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,25,0,
LS06851636,12/03/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/03/2019,25,0,
LS06851658,12/03/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,50,0,
LS0685167A,12/03/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/03/2019,25,0,
LS06851680,12/03/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,25,50,
LS06851691,12/03/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/03/2019,25,0,
LS07128671,12/03/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/03/2019,25,0,
LS07128682,12/03/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,25,0,
LS08132404,12/03/2019,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,12/03/2019,50,0,
LS0813246A,12/03/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,12/03/2019,25,50,
LS08132470,12/03/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,12/03/2019,25,0,
LS08132506,12/03/2019,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,12/03/2019,35,70,
LS08132550,12/03/2019,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,12/03/2019,70,0,
LS08132594,12/03/2019,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,14/03/2019,35,0,
LS08132619,12/03/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,12/03/2019,25,0,
LS11765216,12/03/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,0,0,
LS11765227,12/03/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,25,0,
LS11765227,12/03/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/03/2019,25,0,
LS11765249,12/03/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,50,0,
LS11765260,12/03/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/03/2019,25,0,
LS14363875,12/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,0,0,
LS14363875,12/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/03/2019,0,0,
LS14363886,12/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,0,0,
LS14363886,12/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/03/2019,0,0,
LS14363933,12/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/03/2019,25,0,
LS1436403A,12/03/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/03/2019,25,0,
LS14446145,12/03/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,25,0,
LS14446156,12/03/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,0,0,
LS14446156,12/03/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/03/2019,0,0,
LS14634881,12/03/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,0,0,
LS14634906,12/03/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,25,0,
LS14634906,12/03/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/03/2019,25,0,
LS14634906,12/03/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/03/2019,25,0,
LS14634939,12/03/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,12/03/2019,25,0,
LS1463494A,12/03/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,25,50,
LS15327990,12/03/2019,OATLAND GREEN CP - SHEEPSCAR                                ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,12/03/2019,0,50,
LS15327990,12/03/2019,OATLAND GREEN CP - SHEEPSCAR                                ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,28/03/2019,0,50,
LS15327990,12/03/2019,OATLAND GREEN CP - SHEEPSCAR                                ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,31/03/2019,0,50,
LS15600499,12/03/2019,AIREBOROUGH CENTRE - GUISELEY,86 BEYOND THE BAY MARKINGS                        ,50,13/03/2019,25,0,
LS0246112A,12/03/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,0,0,
LS02461130,12/03/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,0,0,
LS03551283,12/03/2019,HOLT PARK LEISURE CENTRE - COOKRIDGE,91 PARKED IN AREA NOT FOR THAT CLASS OF VEHICLE,70,12/03/2019,35,0,
LS05934272,12/03/2019,PUDSEY CIVIC HALL CP - PUDSEY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,25,0,
LS06851625,12/03/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,0,83,
LS06851647,12/03/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,25,0,
LS06851647,12/03/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/03/2019,25,0,
LS06851669,12/03/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,50,0,
LS0685167A,12/03/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,25,0,
LS06851691,12/03/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,25,0,
LS06851705,12/03/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,25,0,
LS06851705,12/03/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/03/2019,25,0,
LS07128671,12/03/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,25,0,
LS07128671,12/03/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/03/2019,25,0,
LS07128682,12/03/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/03/2019,25,0,
LS08132470,12/03/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,30/03/2019,25,0,
LS08132539,12/03/2019,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,12/03/2019,113,0,
LS08132594,12/03/2019,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,12/03/2019,35,0,
LS08132594,12/03/2019,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,13/03/2019,35,0,
LS08132619,12/03/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,21/03/2019,25,0,
LS11765205,12/03/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,0,0,
LS11765227,12/03/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/03/2019,25,0,
LS11765238,12/03/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,0,83,
LS1176525A,12/03/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,0,0,
LS11765260,12/03/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,25,0,
LS14363897,12/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,0,0,
LS14363897,12/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/03/2019,0,0,
LS14363900,12/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,0,0,
LS14363911,12/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,0,0,
LS14363911,12/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/03/2019,0,0,
LS14363922,12/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,0,0,
LS14363922,12/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/03/2019,0,0,
LS14363933,12/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,25,0,
LS14363933,12/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,31/03/2019,25,0,
LS14364029,12/03/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/03/2019,0,0,
LS1436403A,12/03/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/03/2019,25,0,
LS1436403A,12/03/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/03/2019,25,0,
LS14446145,12/03/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,25,0,
LS14634892,12/03/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2019,25,0,
LS15600466,12/03/2019,COURTHOUSE STREET CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,12/03/2019,25,0,
LS15600466,12/03/2019,COURTHOUSE STREET CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,18/03/2019,25,0,
LS15600499,12/03/2019,AIREBOROUGH CENTRE - GUISELEY,86 BEYOND THE BAY MARKINGS                        ,50,12/03/2019,25,0,
LS05765040,13/03/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/03/2019,0,0,
LS05765062,13/03/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,50,0,
LS05765120,13/03/2019,HORSFORTH LIBRARY CP - HORSFORTH,86 BEYOND THE BAY MARKINGS                        ,50,19/03/2019,25,0,
LS05765120,13/03/2019,HORSFORTH LIBRARY CP - HORSFORTH,86 BEYOND THE BAY MARKINGS                        ,50,20/03/2019,25,0,
LS05934308,13/03/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,13/03/2019,25,0,
LS05934319,13/03/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,13/03/2019,50,0,
LS06249874,13/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/03/2019,25,0,
LS06249896,13/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,25,0,
LS06249896,13/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/03/2019,25,0,
LS06249910,13/03/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,31/03/2019,25,0,
LS0685175A,13/03/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,25,0,
LS0685175A,13/03/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/03/2019,25,0,
LS0685175A,13/03/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/03/2019,25,0,
LS06851760,13/03/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,0,0,
LS06851771,13/03/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,25,0,
LS07128740,13/03/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,25,0,
LS07128740,13/03/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/03/2019,25,0,
LS07128831,13/03/2019,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,25,0,
LS07128831,13/03/2019,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/03/2019,25,0,
LS07128831,13/03/2019,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/03/2019,25,0,
LS07128842,13/03/2019,WEST STREET CP - CITY,91 PARKED IN AREA NOT FOR THAT CLASS OF VEHICLE,70,13/03/2019,35,0,
LS07128853,13/03/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,0,0,
LS07128864,13/03/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/03/2019,0,0,
LS07236652,13/03/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,13/03/2019,25,0,
LS07236652,13/03/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,24/03/2019,25,0,
LS07236674,13/03/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,14/03/2019,25,0,
LS07236732,13/03/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/03/2019,25,0,
LS07236732,13/03/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/03/2019,25,0,
LS07236754,13/03/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,0,0,
LS09934365,13/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,25,0,
LS09934376,13/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,0,83,
LS09934387,13/03/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/03/2019,25,0,
LS11538826,13/03/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,0,0,
LS11538826,13/03/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/03/2019,0,0,
LS11538837,13/03/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/03/2019,0,0,
LS11538848,13/03/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,0,0,
LS11538848,13/03/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/03/2019,0,0,
LS1153886A,13/03/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,13/03/2019,0,0,
LS11538917,13/03/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/03/2019,25,0,
LS11538917,13/03/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,15/03/2019,25,0,
LS1436411A,13/03/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/03/2019,25,0,
LS1436411A,13/03/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/03/2019,25,0,
LS14364120,13/03/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,25,0,
LS14364120,13/03/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/03/2019,25,0,
LS14364131,13/03/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,0,0,
LS14364142,13/03/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,25,0,
LS14364153,13/03/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,25,0,
LS14364200,13/03/2019,MEADOW LANE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,13/03/2019,70,0,
LS14364222,13/03/2019,HUNSLET LANE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,13/03/2019,35,0,
LS14364222,13/03/2019,HUNSLET LANE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,15/03/2019,35,0,
LS05765040,13/03/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,0,0,
LS05765051,13/03/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,25,50,
LS05765073,13/03/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,50,0,
LS05765120,13/03/2019,HORSFORTH LIBRARY CP - HORSFORTH,86 BEYOND THE BAY MARKINGS                        ,50,13/03/2019,25,0,
LS06249874,13/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,25,0,
LS06249874,13/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/03/2019,25,0,
LS06249885,13/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2019,0,0,
LS06249896,13/03/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/03/2019,25,0,
LS0624990A,13/03/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/03/2019,25,0,
LS06249910,13/03/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/03/2019,25,0,
